"Unique_Unique_Object","Experiment","Aktnac","ERKnac","Condition","Concen"
5041,"20200205 P2",-0.5615,-0.497199999999999,"ymptx",0
5041,"20200603 P1",-0.255500000000001,3.7193,"DMSO",325
5042,"20200205 P2",-0.302,-0.0992000000000002,"DMSO",0
5042,"20200205 P2",-0.302,-0.0992000000000002,"PTx",0
5042,"20200205 P2",-0.302,-0.0992000000000002,"YM",0
5042,"20200205 P2",-0.302,-0.0992000000000002,"ymptx",0
5043,"20200205 P2",0.0309000000000001,-0.4651,"DMSO",0
5043,"20200205 P2",0.0309000000000001,-0.4651,"PTx",0
5043,"20200205 P2",0.0309000000000001,-0.4651,"YM",0
5043,"20200205 P2",0.0309000000000001,-0.4651,"ymptx",0
5043,"20200603 P1",-0.031,5.5493,"DMSO",325
5044,"20200603 P1",1.8889,2.6795,"DMSO",325
5045,"20200205 P2",-0.0338000000000003,-0.184200000000001,"DMSO",0
5045,"20200205 P2",-0.0338000000000003,-0.184200000000001,"PTx",0
5045,"20200205 P2",-0.0338000000000003,-0.184200000000001,"YM",0
5045,"20200205 P2",-0.0338000000000003,-0.184200000000001,"ymptx",0
5047,"20200205 P2",0.0163,-0.1499,"DMSO",0
5047,"20200205 P2",0.0163,-0.1499,"PTx",0
5047,"20200205 P2",0.0163,-0.1499,"YM",0
5047,"20200205 P2",0.0163,-0.1499,"ymptx",0
5048,"20200205 P2",-0.2707,0.0659000000000004,"DMSO",0
5048,"20200205 P2",-0.2707,0.0659000000000004,"PTx",0
5048,"20200205 P2",-0.2707,0.0659000000000004,"YM",0
5048,"20200205 P2",-0.2707,0.0659000000000004,"ymptx",0
5048,"20200603 P1",0.8383,6.7767,"DMSO",325
5052,"20200603 P1",0.1985,4.8336,"DMSO",325
5053,"20200603 P1",0.3775,3.7714,"DMSO",325
5054,"20200205 P2",0.1171,-0.9219,"DMSO",0
5054,"20200205 P2",0.1171,-0.9219,"PTx",0
5054,"20200205 P2",0.1171,-0.9219,"YM",0
5054,"20200205 P2",0.1171,-0.9219,"ymptx",0
5054,"20200603 P1",0.1848,4.7055,"DMSO",325
5055,"20200205 P2",-0.4296,-0.3076,"DMSO",0
5055,"20200205 P2",-0.4296,-0.3076,"PTx",0
5055,"20200205 P2",-0.4296,-0.3076,"YM",0
5055,"20200205 P2",-0.4296,-0.3076,"ymptx",0
5056,"20200205 P2",-0.2207,0.117400000000001,"DMSO",0
5056,"20200205 P2",-0.2207,0.117400000000001,"PTx",0
5056,"20200205 P2",-0.2207,0.117400000000001,"YM",0
5056,"20200205 P2",-0.2207,0.117400000000001,"ymptx",0
5057,"20200603 P1",0.578999999999999,8.4086,"DMSO",325
5058,"20200205 P2",-0.0865000000000002,-0.0886999999999994,"DMSO",0
5058,"20200205 P2",-0.0865000000000002,-0.0886999999999994,"PTx",0
5058,"20200205 P2",-0.0865000000000002,-0.0886999999999994,"YM",0
5058,"20200205 P2",-0.0865000000000002,-0.0886999999999994,"ymptx",0
5059,"20200205 P2",-0.475,-0.102700000000001,"DMSO",0
5059,"20200205 P2",-0.475,-0.102700000000001,"PTx",0
5059,"20200205 P2",-0.475,-0.102700000000001,"YM",0
5059,"20200205 P2",-0.475,-0.102700000000001,"ymptx",0
5061,"20200603 P1",2.4732,8.9609,"DMSO",325
5063,"20200205 P2",-0.8372,-1.6218,"DMSO",0
5063,"20200205 P2",-0.8372,-1.6218,"PTx",0
5063,"20200205 P2",-0.8372,-1.6218,"YM",0
5063,"20200205 P2",-0.8372,-1.6218,"ymptx",0
5063,"20200603 P1",1.8667,5.5474,"DMSO",325
5064,"20200603 P1",1.8392,4.7838,"DMSO",325
5065,"20200205 P2",-0.341,-0.1627,"DMSO",0
5065,"20200205 P2",-0.341,-0.1627,"PTx",0
5065,"20200205 P2",-0.341,-0.1627,"YM",0
5065,"20200205 P2",-0.341,-0.1627,"ymptx",0
5066,"20200205 P2",-0.4349,-0.0987999999999997,"DMSO",0
5066,"20200205 P2",-0.4349,-0.0987999999999997,"PTx",0
5066,"20200205 P2",-0.4349,-0.0987999999999997,"YM",0
5066,"20200205 P2",-0.4349,-0.0987999999999997,"ymptx",0
5066,"20200603 P1",-0.0788999999999997,3.857,"DMSO",325
5067,"20200205 P2",-0.1444,-0.3442,"DMSO",0
5067,"20200205 P2",-0.1444,-0.3442,"PTx",0
5067,"20200205 P2",-0.1444,-0.3442,"YM",0
5067,"20200205 P2",-0.1444,-0.3442,"ymptx",0
5068,"20200603 P1",1.9677,4.8775,"DMSO",325
5069,"20200205 P2",-0.0563000000000002,0.0481000000000003,"DMSO",0
5069,"20200205 P2",-0.0563000000000002,0.0481000000000003,"PTx",0
5069,"20200205 P2",-0.0563000000000002,0.0481000000000003,"YM",0
5069,"20200205 P2",-0.0563000000000002,0.0481000000000003,"ymptx",0
5070,"20200205 P2",-0.785700000000001,-0.377199999999999,"DMSO",0
5070,"20200205 P2",-0.785700000000001,-0.377199999999999,"PTx",0
5070,"20200205 P2",-0.785700000000001,-0.377199999999999,"YM",0
5070,"20200205 P2",-0.785700000000001,-0.377199999999999,"ymptx",0
5070,"20200603 P1",0.9429,7.1229,"DMSO",325
5072,"20200205 P2",-0.5492,-0.6124,"DMSO",0
5072,"20200205 P2",-0.5492,-0.6124,"PTx",0
5072,"20200205 P2",-0.5492,-0.6124,"YM",0
5072,"20200205 P2",-0.5492,-0.6124,"ymptx",0
5073,"20200205 P2",-0.501500000000001,-0.507399999999999,"DMSO",0
5073,"20200205 P2",-0.501500000000001,-0.507399999999999,"PTx",0
5073,"20200205 P2",-0.501500000000001,-0.507399999999999,"YM",0
5073,"20200205 P2",-0.501500000000001,-0.507399999999999,"ymptx",0
5073,"20200603 P1",-0.5593,1.6956,"DMSO",325
5074,"20200205 P2",0.1012,0.4945,"DMSO",0
5074,"20200205 P2",0.1012,0.4945,"PTx",0
5074,"20200205 P2",0.1012,0.4945,"YM",0
5074,"20200205 P2",0.1012,0.4945,"ymptx",0
5075,"20200205 P2",-0.2189,-0.1793,"DMSO",0
5075,"20200205 P2",-0.2189,-0.1793,"PTx",0
5075,"20200205 P2",-0.2189,-0.1793,"YM",0
5075,"20200205 P2",-0.2189,-0.1793,"ymptx",0
5076,"20200205 P2",-0.1762,0.4087,"DMSO",0
5076,"20200205 P2",-0.1762,0.4087,"PTx",0
5076,"20200205 P2",-0.1762,0.4087,"YM",0
5076,"20200205 P2",-0.1762,0.4087,"ymptx",0
5077,"20200205 P2",-0.2856,-0.1028,"DMSO",0
5077,"20200205 P2",-0.2856,-0.1028,"PTx",0
5077,"20200205 P2",-0.2856,-0.1028,"YM",0
5077,"20200205 P2",-0.2856,-0.1028,"ymptx",0
5079,"20200603 P1",-0.4947,1.7809,"DMSO",325
5081,"20200205 P2",-0.7556,-0.398899999999999,"DMSO",0
5081,"20200205 P2",-0.7556,-0.398899999999999,"PTx",0
5081,"20200205 P2",-0.7556,-0.398899999999999,"YM",0
5081,"20200205 P2",-0.7556,-0.398899999999999,"ymptx",0
5081,"20200603 P1",-0.2165,4.3588,"DMSO",325
5082,"20200205 P2",-0.2234,0.0284,"DMSO",0
5082,"20200205 P2",-0.2234,0.0284,"PTx",0
5082,"20200205 P2",-0.2234,0.0284,"YM",0
5082,"20200205 P2",-0.2234,0.0284,"ymptx",0
5082,"20200603 P1",-0.250599999999999,3.084,"DMSO",325
5084,"20200603 P1",0.922,3.576,"DMSO",325
5085,"20200205 P2",-0.4154,-0.36,"DMSO",0
5085,"20200205 P2",-0.4154,-0.36,"PTx",0
5085,"20200205 P2",-0.4154,-0.36,"YM",0
5085,"20200205 P2",-0.4154,-0.36,"ymptx",0
5086,"20200205 P2",-0.0955,0.0384000000000004,"DMSO",0
5086,"20200205 P2",-0.0955,0.0384000000000004,"PTx",0
5086,"20200205 P2",-0.0955,0.0384000000000004,"YM",0
5086,"20200205 P2",-0.0955,0.0384000000000004,"ymptx",0
5087,"20200205 P2",0.1453,1.3247,"DMSO",0
5087,"20200205 P2",0.1453,1.3247,"PTx",0
5087,"20200205 P2",0.1453,1.3247,"YM",0
5087,"20200205 P2",0.1453,1.3247,"ymptx",0
5088,"20200205 P2",-0.2246,-0.0998000000000002,"DMSO",0
5088,"20200205 P2",-0.2246,-0.0998000000000002,"PTx",0
5088,"20200205 P2",-0.2246,-0.0998000000000002,"YM",0
5088,"20200205 P2",-0.2246,-0.0998000000000002,"ymptx",0
5089,"20200205 P2",-0.0412,-0.5305,"DMSO",0
5089,"20200205 P2",-0.0412,-0.5305,"PTx",0
5089,"20200205 P2",-0.0412,-0.5305,"YM",0
5089,"20200205 P2",-0.0412,-0.5305,"ymptx",0
5090,"20200205 P2",-0.4987,-0.3053,"DMSO",0
5090,"20200205 P2",-0.4987,-0.3053,"PTx",0
5090,"20200205 P2",-0.4987,-0.3053,"YM",0
5090,"20200205 P2",-0.4987,-0.3053,"ymptx",0
5090,"20200603 P1",0.596,3.9251,"DMSO",325
5091,"20200205 P2",-0.0815000000000001,0.4991,"DMSO",0
5091,"20200205 P2",-0.0815000000000001,0.4991,"PTx",0
5091,"20200205 P2",-0.0815000000000001,0.4991,"YM",0
5091,"20200205 P2",-0.0815000000000001,0.4991,"ymptx",0
5092,"20200205 P2",-0.5096,-0.4171,"DMSO",0
5092,"20200205 P2",-0.5096,-0.4171,"PTx",0
5092,"20200205 P2",-0.5096,-0.4171,"YM",0
5092,"20200205 P2",-0.5096,-0.4171,"ymptx",0
5092,"20200603 P1",0.5851,3.0046,"DMSO",325
5094,"20200205 P2",-0.1343,-0.381,"DMSO",0
5094,"20200205 P2",-0.1343,-0.381,"PTx",0
5094,"20200205 P2",-0.1343,-0.381,"YM",0
5094,"20200205 P2",-0.1343,-0.381,"ymptx",0
5098,"20200603 P1",1.7164,3.6763,"DMSO",325
5100,"20200205 P2",-0.102,0.261199999999999,"DMSO",0
5100,"20200205 P2",-0.102,0.261199999999999,"PTx",0
5100,"20200205 P2",-0.102,0.261199999999999,"YM",0
5100,"20200205 P2",-0.102,0.261199999999999,"ymptx",0
5101,"20200205 P2",-0.2132,-0.286900000000001,"DMSO",0
5101,"20200205 P2",-0.2132,-0.286900000000001,"PTx",0
5101,"20200205 P2",-0.2132,-0.286900000000001,"YM",0
5101,"20200205 P2",-0.2132,-0.286900000000001,"ymptx",0
5102,"20200205 P2",-0.3904,-1.0358,"DMSO",0
5102,"20200205 P2",-0.3904,-1.0358,"PTx",0
5102,"20200205 P2",-0.3904,-1.0358,"YM",0
5102,"20200205 P2",-0.3904,-1.0358,"ymptx",0
5102,"20200603 P1",-0.1111,3.8567,"DMSO",325
5103,"20200205 P2",-0.6859,-1.9106,"DMSO",0
5103,"20200205 P2",-0.6859,-1.9106,"PTx",0
5103,"20200205 P2",-0.6859,-1.9106,"YM",0
5103,"20200205 P2",-0.6859,-1.9106,"ymptx",0
5103,"20200603 P1",-1.6218,-1.7087,"DMSO",325
5105,"20200205 P2",-0.1668,-0.1474,"DMSO",0
5105,"20200205 P2",-0.1668,-0.1474,"PTx",0
5105,"20200205 P2",-0.1668,-0.1474,"YM",0
5105,"20200205 P2",-0.1668,-0.1474,"ymptx",0
5105,"20200603 P1",0.6143,3.3434,"DMSO",325
5109,"20200205 P2",-0.4584,-0.3236,"DMSO",0
5109,"20200205 P2",-0.4584,-0.3236,"PTx",0
5109,"20200205 P2",-0.4584,-0.3236,"YM",0
5109,"20200205 P2",-0.4584,-0.3236,"ymptx",0
5109,"20200603 P1",0.2948,2.4101,"DMSO",325
5110,"20200205 P2",-0.8027,-1.0402,"DMSO",0
5110,"20200205 P2",-0.8027,-1.0402,"PTx",0
5110,"20200205 P2",-0.8027,-1.0402,"YM",0
5110,"20200205 P2",-0.8027,-1.0402,"ymptx",0
5112,"20200205 P2",-0.3355,-0.146800000000001,"DMSO",0
5112,"20200205 P2",-0.3355,-0.146800000000001,"PTx",0
5112,"20200205 P2",-0.3355,-0.146800000000001,"YM",0
5112,"20200205 P2",-0.3355,-0.146800000000001,"ymptx",0
5112,"20200603 P1",0.7086,4.2218,"DMSO",325
5113,"20200205 P2",0.1733,-0.3814,"DMSO",0
5113,"20200205 P2",0.1733,-0.3814,"PTx",0
5113,"20200205 P2",0.1733,-0.3814,"YM",0
5113,"20200205 P2",0.1733,-0.3814,"ymptx",0
5113,"20200603 P1",-0.2091,2.9085,"DMSO",325
5114,"20200205 P2",-0.2368,0.781799999999999,"DMSO",0
5114,"20200205 P2",-0.2368,0.781799999999999,"PTx",0
5114,"20200205 P2",-0.2368,0.781799999999999,"YM",0
5114,"20200205 P2",-0.2368,0.781799999999999,"ymptx",0
5115,"20200205 P2",-0.6678,0.1202,"DMSO",0
5115,"20200205 P2",-0.6678,0.1202,"PTx",0
5115,"20200205 P2",-0.6678,0.1202,"YM",0
5115,"20200205 P2",-0.6678,0.1202,"ymptx",0
5116,"20200205 P2",-0.0312999999999998,-0.187500000000001,"DMSO",0
5116,"20200205 P2",-0.0312999999999998,-0.187500000000001,"PTx",0
5116,"20200205 P2",-0.0312999999999998,-0.187500000000001,"YM",0
5116,"20200205 P2",-0.0312999999999998,-0.187500000000001,"ymptx",0
5117,"20200205 P2",-0.2643,-0.402799999999999,"DMSO",0
5117,"20200205 P2",-0.2643,-0.402799999999999,"PTx",0
5117,"20200205 P2",-0.2643,-0.402799999999999,"YM",0
5117,"20200205 P2",-0.2643,-0.402799999999999,"ymptx",0
5117,"20200603 P1",2.024,6.489,"DMSO",325
5118,"20200205 P2",-0.1826,0.175099999999999,"DMSO",0
5118,"20200205 P2",-0.1826,0.175099999999999,"PTx",0
5118,"20200205 P2",-0.1826,0.175099999999999,"YM",0
5118,"20200205 P2",-0.1826,0.175099999999999,"ymptx",0
5118,"20200603 P1",-0.184,2.7681,"DMSO",325
5120,"20200205 P2",-0.5585,-0.2872,"DMSO",0
5120,"20200205 P2",-0.5585,-0.2872,"PTx",0
5120,"20200205 P2",-0.5585,-0.2872,"YM",0
5120,"20200205 P2",-0.5585,-0.2872,"ymptx",0
5121,"20200603 P1",-0.162400000000001,0.7832,"DMSO",325
5122,"20200205 P2",-0.445900000000001,-0.4934,"DMSO",0
5122,"20200205 P2",-0.445900000000001,-0.4934,"PTx",0
5122,"20200205 P2",-0.445900000000001,-0.4934,"YM",0
5122,"20200205 P2",-0.445900000000001,-0.4934,"ymptx",0
5123,"20200205 P2",-0.4704,-0.1099,"DMSO",0
5123,"20200205 P2",-0.4704,-0.1099,"PTx",0
5123,"20200205 P2",-0.4704,-0.1099,"YM",0
5123,"20200205 P2",-0.4704,-0.1099,"ymptx",0
5124,"20200205 P2",0.1942,0.5303,"DMSO",0
5124,"20200205 P2",0.1942,0.5303,"PTx",0
5124,"20200205 P2",0.1942,0.5303,"YM",0
5124,"20200205 P2",0.1942,0.5303,"ymptx",0
5125,"20200205 P2",-0.4831,-0.796299999999999,"DMSO",0
5125,"20200205 P2",-0.4831,-0.796299999999999,"PTx",0
5125,"20200205 P2",-0.4831,-0.796299999999999,"YM",0
5125,"20200205 P2",-0.4831,-0.796299999999999,"ymptx",0
5126,"20200205 P2",-0.0972999999999998,0.3108,"DMSO",0
5126,"20200205 P2",-0.0972999999999998,0.3108,"PTx",0
5126,"20200205 P2",-0.0972999999999998,0.3108,"YM",0
5126,"20200205 P2",-0.0972999999999998,0.3108,"ymptx",0
5126,"20200603 P1",0.6655,3.4371,"DMSO",325
5127,"20200205 P2",-0.4363,0.0155999999999996,"DMSO",0
5127,"20200205 P2",-0.4363,0.0155999999999996,"PTx",0
5127,"20200205 P2",-0.4363,0.0155999999999996,"YM",0
5127,"20200205 P2",-0.4363,0.0155999999999996,"ymptx",0
5128,"20200205 P2",0.2546,0.9384,"DMSO",0
5128,"20200205 P2",0.2546,0.9384,"PTx",0
5128,"20200205 P2",0.2546,0.9384,"YM",0
5128,"20200205 P2",0.2546,0.9384,"ymptx",0
5128,"20200603 P1",0.1053,4.4744,"DMSO",325
5129,"20200205 P2",-0.3872,-0.1386,"DMSO",0
5129,"20200205 P2",-0.3872,-0.1386,"PTx",0
5129,"20200205 P2",-0.3872,-0.1386,"YM",0
5129,"20200205 P2",-0.3872,-0.1386,"ymptx",0
5130,"20200205 P2",0.0846999999999997,-0.1715,"DMSO",0
5130,"20200205 P2",0.0846999999999997,-0.1715,"PTx",0
5130,"20200205 P2",0.0846999999999997,-0.1715,"YM",0
5130,"20200205 P2",0.0846999999999997,-0.1715,"ymptx",0
5131,"20200205 P2",-0.4603,-0.2018,"DMSO",0
5131,"20200205 P2",-0.4603,-0.2018,"PTx",0
5131,"20200205 P2",-0.4603,-0.2018,"YM",0
5131,"20200205 P2",-0.4603,-0.2018,"ymptx",0
5132,"20200205 P2",-0.3377,-0.4982,"DMSO",0
5132,"20200205 P2",-0.3377,-0.4982,"PTx",0
5132,"20200205 P2",-0.3377,-0.4982,"YM",0
5132,"20200205 P2",-0.3377,-0.4982,"ymptx",0
5133,"20200205 P2",-0.5642,0.00500000000000012,"DMSO",0
5133,"20200205 P2",-0.5642,0.00500000000000012,"PTx",0
5133,"20200205 P2",-0.5642,0.00500000000000012,"YM",0
5133,"20200205 P2",-0.5642,0.00500000000000012,"ymptx",0
5133,"20200603 P1",-0.0261,2.6157,"DMSO",325
5134,"20200205 P2",-0.4011,-0.2837,"DMSO",0
5134,"20200205 P2",-0.4011,-0.2837,"PTx",0
5134,"20200205 P2",-0.4011,-0.2837,"YM",0
5134,"20200205 P2",-0.4011,-0.2837,"ymptx",0
5136,"20200205 P2",-0.5267,0.1167,"DMSO",0
5136,"20200205 P2",-0.5267,0.1167,"PTx",0
5136,"20200205 P2",-0.5267,0.1167,"YM",0
5136,"20200205 P2",-0.5267,0.1167,"ymptx",0
5137,"20200603 P1",0.1793,2.4865,"DMSO",325
5138,"20200603 P1",2.2347,4.2462,"DMSO",325
5139,"20200205 P2",-0.3052,-0.1826,"DMSO",0
5139,"20200205 P2",-0.3052,-0.1826,"PTx",0
5139,"20200205 P2",-0.3052,-0.1826,"YM",0
5139,"20200205 P2",-0.3052,-0.1826,"ymptx",0
5142,"20200205 P2",-0.3227,-0.445,"DMSO",0
5142,"20200205 P2",-0.3227,-0.445,"PTx",0
5142,"20200205 P2",-0.3227,-0.445,"YM",0
5142,"20200205 P2",-0.3227,-0.445,"ymptx",0
5143,"20200205 P2",0.0658000000000001,-0.1279,"DMSO",0
5143,"20200205 P2",0.0658000000000001,-0.1279,"PTx",0
5143,"20200205 P2",0.0658000000000001,-0.1279,"YM",0
5143,"20200205 P2",0.0658000000000001,-0.1279,"ymptx",0
5143,"20200603 P1",0.1648,2.3002,"DMSO",325
5145,"20200205 P2",0.5527,0.3816,"DMSO",0
5145,"20200205 P2",0.5527,0.3816,"PTx",0
5145,"20200205 P2",0.5527,0.3816,"YM",0
5145,"20200205 P2",0.5527,0.3816,"ymptx",0
5146,"20200603 P1",0.4196,5.1788,"DMSO",325
5147,"20200205 P2",-0.5219,0.0756999999999999,"DMSO",0
5147,"20200205 P2",-0.5219,0.0756999999999999,"PTx",0
5147,"20200205 P2",-0.5219,0.0756999999999999,"YM",0
5147,"20200205 P2",-0.5219,0.0756999999999999,"ymptx",0
5147,"20200603 P1",-0.0548999999999998,3.2047,"DMSO",325
5148,"20200205 P2",-0.1846,-0.138299999999999,"DMSO",0
5148,"20200205 P2",-0.1846,-0.138299999999999,"PTx",0
5148,"20200205 P2",-0.1846,-0.138299999999999,"YM",0
5148,"20200205 P2",-0.1846,-0.138299999999999,"ymptx",0
5148,"20200603 P1",1.9099,7.4666,"DMSO",325
5149,"20200205 P2",-0.0568000000000001,0.0803000000000004,"DMSO",0
5149,"20200205 P2",-0.0568000000000001,0.0803000000000004,"PTx",0
5149,"20200205 P2",-0.0568000000000001,0.0803000000000004,"YM",0
5149,"20200205 P2",-0.0568000000000001,0.0803000000000004,"ymptx",0
5150,"20200603 P1",1.2392,9.4439,"DMSO",325
5151,"20200603 P1",2.4174,8.9043,"DMSO",325
5152,"20200603 P1",1.3627,7.3454,"DMSO",325
5153,"20200205 P2",-0.2738,-0.1499,"DMSO",0
5153,"20200205 P2",-0.2738,-0.1499,"PTx",0
5153,"20200205 P2",-0.2738,-0.1499,"YM",0
5153,"20200205 P2",-0.2738,-0.1499,"ymptx",0
5153,"20200603 P1",1.3466,5.6819,"DMSO",325
5154,"20200205 P2",0.2239,-0.0159999999999997,"DMSO",0
5154,"20200205 P2",0.2239,-0.0159999999999997,"PTx",0
5154,"20200205 P2",0.2239,-0.0159999999999997,"YM",0
5154,"20200205 P2",0.2239,-0.0159999999999997,"ymptx",0
5154,"20200603 P1",1.3111,7.1948,"DMSO",325
5155,"20200205 P2",-0.0817000000000001,-0.1117,"DMSO",0
5155,"20200205 P2",-0.0817000000000001,-0.1117,"PTx",0
5155,"20200205 P2",-0.0817000000000001,-0.1117,"YM",0
5155,"20200205 P2",-0.0817000000000001,-0.1117,"ymptx",0
5156,"20200205 P2",-0.2106,-0.1666,"DMSO",0
5156,"20200205 P2",-0.2106,-0.1666,"PTx",0
5156,"20200205 P2",-0.2106,-0.1666,"YM",0
5156,"20200205 P2",-0.2106,-0.1666,"ymptx",0
5157,"20200205 P2",-0.1588,-0.0885000000000003,"DMSO",0
5157,"20200205 P2",-0.1588,-0.0885000000000003,"PTx",0
5157,"20200205 P2",-0.1588,-0.0885000000000003,"YM",0
5157,"20200205 P2",-0.1588,-0.0885000000000003,"ymptx",0
5158,"20200205 P2",-0.2681,-0.0888999999999998,"DMSO",0
5158,"20200205 P2",-0.2681,-0.0888999999999998,"PTx",0
5158,"20200205 P2",-0.2681,-0.0888999999999998,"YM",0
5158,"20200205 P2",-0.2681,-0.0888999999999998,"ymptx",0
5159,"20200205 P2",-0.0299000000000001,0.4267,"DMSO",0
5159,"20200205 P2",-0.0299000000000001,0.4267,"PTx",0
5159,"20200205 P2",-0.0299000000000001,0.4267,"YM",0
5159,"20200205 P2",-0.0299000000000001,0.4267,"ymptx",0
5162,"20200205 P2",-0.0651000000000003,0.3014,"DMSO",0
5162,"20200205 P2",-0.0651000000000003,0.3014,"PTx",0
5162,"20200205 P2",-0.0651000000000003,0.3014,"YM",0
5162,"20200205 P2",-0.0651000000000003,0.3014,"ymptx",0
5163,"20200205 P2",-0.2323,0.3541,"DMSO",0
5163,"20200205 P2",-0.2323,0.3541,"PTx",0
5163,"20200205 P2",-0.2323,0.3541,"YM",0
5163,"20200205 P2",-0.2323,0.3541,"ymptx",0
5164,"20200205 P2",-0.2678,-0.0947000000000003,"DMSO",0
5164,"20200205 P2",-0.2678,-0.0947000000000003,"PTx",0
5164,"20200205 P2",-0.2678,-0.0947000000000003,"YM",0
5164,"20200205 P2",-0.2678,-0.0947000000000003,"ymptx",0
5165,"20200205 P2",-0.4345,-0.5689,"DMSO",0
5165,"20200205 P2",-0.4345,-0.5689,"PTx",0
5165,"20200205 P2",-0.4345,-0.5689,"YM",0
5165,"20200205 P2",-0.4345,-0.5689,"ymptx",0
5166,"20200205 P2",0.0307999999999999,-0.00839999999999991,"DMSO",0
5166,"20200205 P2",0.0307999999999999,-0.00839999999999991,"PTx",0
5166,"20200205 P2",0.0307999999999999,-0.00839999999999991,"YM",0
5166,"20200205 P2",0.0307999999999999,-0.00839999999999991,"ymptx",0
5166,"20200603 P1",0.6696,3.6734,"DMSO",325
5167,"20200205 P2",-0.1216,1.0203,"DMSO",0
5167,"20200205 P2",-0.1216,1.0203,"PTx",0
5167,"20200205 P2",-0.1216,1.0203,"YM",0
5167,"20200205 P2",-0.1216,1.0203,"ymptx",0
5167,"20200603 P1",1.1047,7.4895,"DMSO",325
5168,"20200205 P2",-0.1204,0.328,"DMSO",0
5168,"20200205 P2",-0.1204,0.328,"PTx",0
5168,"20200205 P2",-0.1204,0.328,"YM",0
5168,"20200205 P2",-0.1204,0.328,"ymptx",0
5170,"20200205 P2",-0.3915,-0.2464,"DMSO",0
5170,"20200205 P2",-0.3915,-0.2464,"PTx",0
5170,"20200205 P2",-0.3915,-0.2464,"YM",0
5170,"20200205 P2",-0.3915,-0.2464,"ymptx",0
5170,"20200603 P1",-0.4426,2.9748,"DMSO",325
5171,"20200205 P2",-0.00330000000000014,-0.0891999999999998,"DMSO",0
5171,"20200205 P2",-0.00330000000000014,-0.0891999999999998,"PTx",0
5171,"20200205 P2",-0.00330000000000014,-0.0891999999999998,"YM",0
5171,"20200205 P2",-0.00330000000000014,-0.0891999999999998,"ymptx",0
5171,"20200603 P1",0.356,4.1074,"DMSO",325
5172,"20200205 P2",-0.1453,0.207000000000001,"DMSO",0
5172,"20200205 P2",-0.1453,0.207000000000001,"PTx",0
5172,"20200205 P2",-0.1453,0.207000000000001,"YM",0
5172,"20200205 P2",-0.1453,0.207000000000001,"ymptx",0
5173,"20200205 P2",-0.3631,0.5443,"DMSO",0
5173,"20200205 P2",-0.3631,0.5443,"PTx",0
5173,"20200205 P2",-0.3631,0.5443,"YM",0
5173,"20200205 P2",-0.3631,0.5443,"ymptx",0
5175,"20200603 P1",0.5103,3.1709,"DMSO",325
5176,"20200205 P2",-0.2175,-0.265399999999999,"DMSO",0
5176,"20200205 P2",-0.2175,-0.265399999999999,"PTx",0
5176,"20200205 P2",-0.2175,-0.265399999999999,"YM",0
5176,"20200205 P2",-0.2175,-0.265399999999999,"ymptx",0
5177,"20200205 P2",-0.2247,-0.1407,"DMSO",0
5177,"20200205 P2",-0.2247,-0.1407,"PTx",0
5177,"20200205 P2",-0.2247,-0.1407,"YM",0
5177,"20200205 P2",-0.2247,-0.1407,"ymptx",0
5178,"20200205 P2",-0.1168,0.0668000000000005,"DMSO",0
5178,"20200205 P2",-0.1168,0.0668000000000005,"PTx",0
5178,"20200205 P2",-0.1168,0.0668000000000005,"YM",0
5178,"20200205 P2",-0.1168,0.0668000000000005,"ymptx",0
5178,"20200603 P1",1.2915,8.7955,"DMSO",325
5179,"20200205 P2",-0.4517,-0.0149999999999996,"DMSO",0
5179,"20200205 P2",-0.4517,-0.0149999999999996,"PTx",0
5179,"20200205 P2",-0.4517,-0.0149999999999996,"YM",0
5179,"20200205 P2",-0.4517,-0.0149999999999996,"ymptx",0
5180,"20200603 P1",3.829,9.3434,"DMSO",325
5181,"20200205 P2",-0.3121,-0.3275,"DMSO",0
5181,"20200205 P2",-0.3121,-0.3275,"PTx",0
5181,"20200205 P2",-0.3121,-0.3275,"YM",0
5181,"20200205 P2",-0.3121,-0.3275,"ymptx",0
5181,"20200603 P1",0.8626,6.2362,"DMSO",325
5182,"20200205 P2",-0.359,-0.1938,"DMSO",0
5182,"20200205 P2",-0.359,-0.1938,"PTx",0
5182,"20200205 P2",-0.359,-0.1938,"YM",0
5182,"20200205 P2",-0.359,-0.1938,"ymptx",0
5183,"20200205 P2",-0.8447,-0.6894,"DMSO",0
5183,"20200205 P2",-0.8447,-0.6894,"PTx",0
5183,"20200205 P2",-0.8447,-0.6894,"YM",0
5183,"20200205 P2",-0.8447,-0.6894,"ymptx",0
5184,"20200205 P2",-0.2616,-0.373900000000001,"DMSO",0
5184,"20200205 P2",-0.2616,-0.373900000000001,"PTx",0
5184,"20200205 P2",-0.2616,-0.373900000000001,"YM",0
5184,"20200205 P2",-0.2616,-0.373900000000001,"ymptx",0
5185,"20200205 P2",-0.4507,-0.1955,"DMSO",0
5185,"20200205 P2",-0.4507,-0.1955,"PTx",0
5185,"20200205 P2",-0.4507,-0.1955,"YM",0
5185,"20200205 P2",-0.4507,-0.1955,"ymptx",0
5186,"20200205 P2",-0.4583,0.256699999999999,"DMSO",0
5186,"20200205 P2",-0.4583,0.256699999999999,"PTx",0
5186,"20200205 P2",-0.4583,0.256699999999999,"YM",0
5186,"20200205 P2",-0.4583,0.256699999999999,"ymptx",0
