"Unique_Unique_Object","Experiment","Aktnac","ERKnac","Condition","Concen"
5554,"20200205 P2",0.00830000000000009,0.171099999999999,"ymptx",0
5554,"20200526 P1",0.9831,0.986800000000001,"DMSO",100
5555,"20200526 P1",0.5381,-0.1633,"DMSO",100
5556,"20200526 P1",1.1272,0.743100000000001,"DMSO",100
5557,"20200205 P2",-0.0275000000000004,0.2927,"DMSO",0
5557,"20200205 P2",-0.0275000000000004,0.2927,"PTx",0
5557,"20200205 P2",-0.0275000000000004,0.2927,"YM",0
5557,"20200205 P2",-0.0275000000000004,0.2927,"ymptx",0
5558,"20200205 P2",-0.3852,-0.1382,"DMSO",0
5558,"20200205 P2",-0.3852,-0.1382,"PTx",0
5558,"20200205 P2",-0.3852,-0.1382,"YM",0
5558,"20200205 P2",-0.3852,-0.1382,"ymptx",0
5558,"20200526 P1",2.0452,-0.2877,"DMSO",100
5559,"20200205 P2",-0.465599999999999,-0.418299999999999,"DMSO",0
5559,"20200205 P2",-0.465599999999999,-0.418299999999999,"PTx",0
5559,"20200205 P2",-0.465599999999999,-0.418299999999999,"YM",0
5559,"20200205 P2",-0.465599999999999,-0.418299999999999,"ymptx",0
5560,"20200205 P2",-0.113,0.3322,"DMSO",0
5560,"20200205 P2",-0.113,0.3322,"PTx",0
5560,"20200205 P2",-0.113,0.3322,"YM",0
5560,"20200205 P2",-0.113,0.3322,"ymptx",0
5561,"20200205 P2",-0.3336,0.3653,"DMSO",0
5561,"20200205 P2",-0.3336,0.3653,"PTx",0
5561,"20200205 P2",-0.3336,0.3653,"YM",0
5561,"20200205 P2",-0.3336,0.3653,"ymptx",0
5562,"20200526 P1",0.9484,1.7747,"DMSO",100
5564,"20200205 P2",-0.0480999999999998,-0.0723999999999999,"DMSO",0
5564,"20200205 P2",-0.0480999999999998,-0.0723999999999999,"PTx",0
5564,"20200205 P2",-0.0480999999999998,-0.0723999999999999,"YM",0
5564,"20200205 P2",-0.0480999999999998,-0.0723999999999999,"ymptx",0
5564,"20200526 P1",0.4744,1.8148,"DMSO",100
5565,"20200205 P2",-0.7433,-0.3496,"DMSO",0
5565,"20200205 P2",-0.7433,-0.3496,"PTx",0
5565,"20200205 P2",-0.7433,-0.3496,"YM",0
5565,"20200205 P2",-0.7433,-0.3496,"ymptx",0
5565,"20200526 P1",0.4775,0.4039,"DMSO",100
5566,"20200205 P2",-0.5015,-0.3217,"DMSO",0
5566,"20200205 P2",-0.5015,-0.3217,"PTx",0
5566,"20200205 P2",-0.5015,-0.3217,"YM",0
5566,"20200205 P2",-0.5015,-0.3217,"ymptx",0
5566,"20200526 P1",0.2869,0.8012,"DMSO",100
5567,"20200205 P2",-0.0197000000000003,-0.1684,"DMSO",0
5567,"20200205 P2",-0.0197000000000003,-0.1684,"PTx",0
5567,"20200205 P2",-0.0197000000000003,-0.1684,"YM",0
5567,"20200205 P2",-0.0197000000000003,-0.1684,"ymptx",0
5567,"20200526 P1",1.1131,1.6651,"DMSO",100
5568,"20200205 P2",-0.5441,-0.0703000000000005,"DMSO",0
5568,"20200205 P2",-0.5441,-0.0703000000000005,"PTx",0
5568,"20200205 P2",-0.5441,-0.0703000000000005,"YM",0
5568,"20200205 P2",-0.5441,-0.0703000000000005,"ymptx",0
5568,"20200526 P1",1.2976,1.6988,"DMSO",100
5569,"20200205 P2",-0.2174,-0.2226,"DMSO",0
5569,"20200205 P2",-0.2174,-0.2226,"PTx",0
5569,"20200205 P2",-0.2174,-0.2226,"YM",0
5569,"20200205 P2",-0.2174,-0.2226,"ymptx",0
5570,"20200526 P1",0.8139,0.1922,"DMSO",100
5571,"20200526 P1",1.7122,2.052,"DMSO",100
5572,"20200526 P1",0.507,0.98,"DMSO",100
5573,"20200526 P1",0.8481,1.1516,"DMSO",100
5574,"20200205 P2",-0.5345,-0.3465,"DMSO",0
5574,"20200205 P2",-0.5345,-0.3465,"PTx",0
5574,"20200205 P2",-0.5345,-0.3465,"YM",0
5574,"20200205 P2",-0.5345,-0.3465,"ymptx",0
5575,"20200205 P2",0.2405,0.332599999999999,"DMSO",0
5575,"20200205 P2",0.2405,0.332599999999999,"PTx",0
5575,"20200205 P2",0.2405,0.332599999999999,"YM",0
5575,"20200205 P2",0.2405,0.332599999999999,"ymptx",0
5575,"20200526 P1",0.7445,0.597,"DMSO",100
5576,"20200205 P2",-0.3108,-0.252,"DMSO",0
5576,"20200205 P2",-0.3108,-0.252,"PTx",0
5576,"20200205 P2",-0.3108,-0.252,"YM",0
5576,"20200205 P2",-0.3108,-0.252,"ymptx",0
5576,"20200526 P1",0.2565,0.1784,"DMSO",100
5577,"20200205 P2",-0.0101000000000001,0.396799999999999,"DMSO",0
5577,"20200205 P2",-0.0101000000000001,0.396799999999999,"PTx",0
5577,"20200205 P2",-0.0101000000000001,0.396799999999999,"YM",0
5577,"20200205 P2",-0.0101000000000001,0.396799999999999,"ymptx",0
5577,"20200526 P1",2.6868,3.0475,"DMSO",100
5579,"20200526 P1",0.5273,-0.0602000000000006,"DMSO",100
5580,"20200205 P2",-0.2358,-0.483500000000001,"DMSO",0
5580,"20200205 P2",-0.2358,-0.483500000000001,"PTx",0
5580,"20200205 P2",-0.2358,-0.483500000000001,"YM",0
5580,"20200205 P2",-0.2358,-0.483500000000001,"ymptx",0
5581,"20200205 P2",-0.5,-0.2222,"DMSO",0
5581,"20200205 P2",-0.5,-0.2222,"PTx",0
5581,"20200205 P2",-0.5,-0.2222,"YM",0
5581,"20200205 P2",-0.5,-0.2222,"ymptx",0
5581,"20200526 P1",0.8573,0.656299999999999,"DMSO",100
5582,"20200205 P2",-0.434,-0.2459,"DMSO",0
5582,"20200205 P2",-0.434,-0.2459,"PTx",0
5582,"20200205 P2",-0.434,-0.2459,"YM",0
5582,"20200205 P2",-0.434,-0.2459,"ymptx",0
5583,"20200205 P2",-0.154,0.0513000000000001,"DMSO",0
5583,"20200205 P2",-0.154,0.0513000000000001,"PTx",0
5583,"20200205 P2",-0.154,0.0513000000000001,"YM",0
5583,"20200205 P2",-0.154,0.0513000000000001,"ymptx",0
5583,"20200526 P1",0.8932,0.6072,"DMSO",100
5584,"20200205 P2",-0.0738000000000004,0.5673,"DMSO",0
5584,"20200205 P2",-0.0738000000000004,0.5673,"PTx",0
5584,"20200205 P2",-0.0738000000000004,0.5673,"YM",0
5584,"20200205 P2",-0.0738000000000004,0.5673,"ymptx",0
5584,"20200526 P1",0.48,0.1106,"DMSO",100
5585,"20200205 P2",-0.516,0.0309000000000003,"DMSO",0
5585,"20200205 P2",-0.516,0.0309000000000003,"PTx",0
5585,"20200205 P2",-0.516,0.0309000000000003,"YM",0
5585,"20200205 P2",-0.516,0.0309000000000003,"ymptx",0
5585,"20200526 P1",1.6553,1.2201,"DMSO",100
5586,"20200205 P2",-0.4153,-0.3929,"DMSO",0
5586,"20200205 P2",-0.4153,-0.3929,"PTx",0
5586,"20200205 P2",-0.4153,-0.3929,"YM",0
5586,"20200205 P2",-0.4153,-0.3929,"ymptx",0
5586,"20200526 P1",-0.0360000000000005,-0.9222,"DMSO",100
5587,"20200526 P1",-0.0873999999999998,0.5698,"DMSO",100
5589,"20200526 P1",0.408999999999999,0.0194999999999992,"DMSO",100
5590,"20200205 P2",0.0829999999999995,0.376900000000001,"DMSO",0
5590,"20200205 P2",0.0829999999999995,0.376900000000001,"PTx",0
5590,"20200205 P2",0.0829999999999995,0.376900000000001,"YM",0
5590,"20200205 P2",0.0829999999999995,0.376900000000001,"ymptx",0
5591,"20200205 P2",-0.0199000000000002,-0.1451,"DMSO",0
5591,"20200205 P2",-0.0199000000000002,-0.1451,"PTx",0
5591,"20200205 P2",-0.0199000000000002,-0.1451,"YM",0
5591,"20200205 P2",-0.0199000000000002,-0.1451,"ymptx",0
5591,"20200526 P1",0.4886,1.007,"DMSO",100
5592,"20200526 P1",1.2832,0.9645,"DMSO",100
5593,"20200205 P2",0.2661,0.1616,"DMSO",0
5593,"20200205 P2",0.2661,0.1616,"PTx",0
5593,"20200205 P2",0.2661,0.1616,"YM",0
5593,"20200205 P2",0.2661,0.1616,"ymptx",0
5594,"20200526 P1",1.6507,1.3961,"DMSO",100
5595,"20200205 P2",0.1716,-0.101,"DMSO",0
5595,"20200205 P2",0.1716,-0.101,"PTx",0
5595,"20200205 P2",0.1716,-0.101,"YM",0
5595,"20200205 P2",0.1716,-0.101,"ymptx",0
5595,"20200526 P1",1.1357,0.370899999999999,"DMSO",100
5596,"20200205 P2",0.0281999999999998,-0.498200000000001,"DMSO",0
5596,"20200205 P2",0.0281999999999998,-0.498200000000001,"PTx",0
5596,"20200205 P2",0.0281999999999998,-0.498200000000001,"YM",0
5596,"20200205 P2",0.0281999999999998,-0.498200000000001,"ymptx",0
5596,"20200526 P1",0.3182,1.0073,"DMSO",100
5597,"20200205 P2",-0.0173999999999996,-0.15,"DMSO",0
5597,"20200205 P2",-0.0173999999999996,-0.15,"PTx",0
5597,"20200205 P2",-0.0173999999999996,-0.15,"YM",0
5597,"20200205 P2",-0.0173999999999996,-0.15,"ymptx",0
5598,"20200205 P2",-0.2643,-0.4817,"DMSO",0
5598,"20200205 P2",-0.2643,-0.4817,"PTx",0
5598,"20200205 P2",-0.2643,-0.4817,"YM",0
5598,"20200205 P2",-0.2643,-0.4817,"ymptx",0
5599,"20200205 P2",-0.491,-0.1835,"DMSO",0
5599,"20200205 P2",-0.491,-0.1835,"PTx",0
5599,"20200205 P2",-0.491,-0.1835,"YM",0
5599,"20200205 P2",-0.491,-0.1835,"ymptx",0
5599,"20200526 P1",-0.0907000000000006,0.711899999999999,"DMSO",100
5600,"20200205 P2",0.0815999999999996,0.3033,"DMSO",0
5600,"20200205 P2",0.0815999999999996,0.3033,"PTx",0
5600,"20200205 P2",0.0815999999999996,0.3033,"YM",0
5600,"20200205 P2",0.0815999999999996,0.3033,"ymptx",0
5600,"20200526 P1",2.0654,3.2679,"DMSO",100
5602,"20200205 P2",-0.2332,-0.6331,"DMSO",0
5602,"20200205 P2",-0.2332,-0.6331,"PTx",0
5602,"20200205 P2",-0.2332,-0.6331,"YM",0
5602,"20200205 P2",-0.2332,-0.6331,"ymptx",0
5603,"20200205 P2",-0.2242,-0.0693,"DMSO",0
5603,"20200205 P2",-0.2242,-0.0693,"PTx",0
5603,"20200205 P2",-0.2242,-0.0693,"YM",0
5603,"20200205 P2",-0.2242,-0.0693,"ymptx",0
5604,"20200526 P1",0.1733,-0.3738,"DMSO",100
5605,"20200205 P2",0.2956,0.358099999999999,"DMSO",0
5605,"20200205 P2",0.2956,0.358099999999999,"PTx",0
5605,"20200205 P2",0.2956,0.358099999999999,"YM",0
5605,"20200205 P2",0.2956,0.358099999999999,"ymptx",0
5605,"20200526 P1",0.4657,1.9984,"DMSO",100
5606,"20200526 P1",1.2166,3.0062,"DMSO",100
5608,"20200205 P2",-0.1919,-0.3674,"DMSO",0
5608,"20200205 P2",-0.1919,-0.3674,"PTx",0
5608,"20200205 P2",-0.1919,-0.3674,"YM",0
5608,"20200205 P2",-0.1919,-0.3674,"ymptx",0
5608,"20200526 P1",0.5366,0.0868000000000006,"DMSO",100
5609,"20200205 P2",-0.580299999999999,-0.0482000000000007,"DMSO",0
5609,"20200205 P2",-0.580299999999999,-0.0482000000000007,"PTx",0
5609,"20200205 P2",-0.580299999999999,-0.0482000000000007,"YM",0
5609,"20200205 P2",-0.580299999999999,-0.0482000000000007,"ymptx",0
5611,"20200205 P2",-0.2796,-0.3118,"DMSO",0
5611,"20200205 P2",-0.2796,-0.3118,"PTx",0
5611,"20200205 P2",-0.2796,-0.3118,"YM",0
5611,"20200205 P2",-0.2796,-0.3118,"ymptx",0
5611,"20200526 P1",0.8641,1.5594,"DMSO",100
5612,"20200205 P2",-0.3654,-0.4143,"DMSO",0
5612,"20200205 P2",-0.3654,-0.4143,"PTx",0
5612,"20200205 P2",-0.3654,-0.4143,"YM",0
5612,"20200205 P2",-0.3654,-0.4143,"ymptx",0
5613,"20200205 P2",-0.6758,-0.745499999999999,"DMSO",0
5613,"20200205 P2",-0.6758,-0.745499999999999,"PTx",0
5613,"20200205 P2",-0.6758,-0.745499999999999,"YM",0
5613,"20200205 P2",-0.6758,-0.745499999999999,"ymptx",0
5613,"20200526 P1",1.03,1.5487,"DMSO",100
5614,"20200205 P2",-0.8318,0.487,"DMSO",0
5614,"20200205 P2",-0.8318,0.487,"PTx",0
5614,"20200205 P2",-0.8318,0.487,"YM",0
5614,"20200205 P2",-0.8318,0.487,"ymptx",0
5614,"20200526 P1",0.534300000000001,-0.3325,"DMSO",100
5615,"20200205 P2",-0.1971,-0.0776999999999992,"DMSO",0
5615,"20200205 P2",-0.1971,-0.0776999999999992,"PTx",0
5615,"20200205 P2",-0.1971,-0.0776999999999992,"YM",0
5615,"20200205 P2",-0.1971,-0.0776999999999992,"ymptx",0
5616,"20200526 P1",0.811,1.2304,"DMSO",100
5617,"20200205 P2",-0.1572,-0.343,"DMSO",0
5617,"20200205 P2",-0.1572,-0.343,"PTx",0
5617,"20200205 P2",-0.1572,-0.343,"YM",0
5617,"20200205 P2",-0.1572,-0.343,"ymptx",0
5617,"20200526 P1",0.9017,1.1613,"DMSO",100
5618,"20200205 P2",-0.2553,-0.1368,"DMSO",0
5618,"20200205 P2",-0.2553,-0.1368,"PTx",0
5618,"20200205 P2",-0.2553,-0.1368,"YM",0
5618,"20200205 P2",-0.2553,-0.1368,"ymptx",0
5618,"20200526 P1",0.401099999999999,2.2053,"DMSO",100
5619,"20200205 P2",0.3105,0.1375,"DMSO",0
5619,"20200205 P2",0.3105,0.1375,"PTx",0
5619,"20200205 P2",0.3105,0.1375,"YM",0
5619,"20200205 P2",0.3105,0.1375,"ymptx",0
5620,"20200205 P2",-1.1378,-0.6947,"DMSO",0
5620,"20200205 P2",-1.1378,-0.6947,"PTx",0
5620,"20200205 P2",-1.1378,-0.6947,"YM",0
5620,"20200205 P2",-1.1378,-0.6947,"ymptx",0
5621,"20200205 P2",-0.5259,-0.54,"DMSO",0
5621,"20200205 P2",-0.5259,-0.54,"PTx",0
5621,"20200205 P2",-0.5259,-0.54,"YM",0
5621,"20200205 P2",-0.5259,-0.54,"ymptx",0
5622,"20200205 P2",-0.2211,-0.1338,"DMSO",0
5622,"20200205 P2",-0.2211,-0.1338,"PTx",0
5622,"20200205 P2",-0.2211,-0.1338,"YM",0
5622,"20200205 P2",-0.2211,-0.1338,"ymptx",0
5623,"20200526 P1",0.857499999999999,1.4525,"DMSO",100
5624,"20200205 P2",-0.2334,-0.381,"DMSO",0
5624,"20200205 P2",-0.2334,-0.381,"PTx",0
5624,"20200205 P2",-0.2334,-0.381,"YM",0
5624,"20200205 P2",-0.2334,-0.381,"ymptx",0
5624,"20200526 P1",-0.0627000000000008,0.0889000000000005,"DMSO",100
5625,"20200526 P1",0.316500000000001,0.6041,"DMSO",100
5627,"20200205 P2",-0.5316,-0.6957,"DMSO",0
5627,"20200205 P2",-0.5316,-0.6957,"PTx",0
5627,"20200205 P2",-0.5316,-0.6957,"YM",0
5627,"20200205 P2",-0.5316,-0.6957,"ymptx",0
5627,"20200526 P1",1.0913,2.6214,"DMSO",100
5629,"20200205 P2",-0.0726000000000002,-0.0972000000000003,"DMSO",0
5629,"20200205 P2",-0.0726000000000002,-0.0972000000000003,"PTx",0
5629,"20200205 P2",-0.0726000000000002,-0.0972000000000003,"YM",0
5629,"20200205 P2",-0.0726000000000002,-0.0972000000000003,"ymptx",0
5629,"20200526 P1",0.3641,-0.1334,"DMSO",100
5630,"20200526 P1",0.3848,0.3964,"DMSO",100
5632,"20200205 P2",-0.0974999999999997,0.2716,"DMSO",0
5632,"20200205 P2",-0.0974999999999997,0.2716,"PTx",0
5632,"20200205 P2",-0.0974999999999997,0.2716,"YM",0
5632,"20200205 P2",-0.0974999999999997,0.2716,"ymptx",0
5634,"20200205 P2",-0.1637,-0.1223,"DMSO",0
5634,"20200205 P2",-0.1637,-0.1223,"PTx",0
5634,"20200205 P2",-0.1637,-0.1223,"YM",0
5634,"20200205 P2",-0.1637,-0.1223,"ymptx",0
5634,"20200526 P1",0.7671,0.0906999999999996,"DMSO",100
5635,"20200205 P2",-0.1422,0.1226,"DMSO",0
5635,"20200205 P2",-0.1422,0.1226,"PTx",0
5635,"20200205 P2",-0.1422,0.1226,"YM",0
5635,"20200205 P2",-0.1422,0.1226,"ymptx",0
5635,"20200526 P1",0.6574,0.8954,"DMSO",100
5636,"20200205 P2",-0.1165,0.0298000000000001,"DMSO",0
5636,"20200205 P2",-0.1165,0.0298000000000001,"PTx",0
5636,"20200205 P2",-0.1165,0.0298000000000001,"YM",0
5636,"20200205 P2",-0.1165,0.0298000000000001,"ymptx",0
5636,"20200526 P1",1.2143,1.4572,"DMSO",100
5638,"20200205 P2",-0.1068,-0.209000000000001,"DMSO",0
5638,"20200205 P2",-0.1068,-0.209000000000001,"PTx",0
5638,"20200205 P2",-0.1068,-0.209000000000001,"YM",0
5638,"20200205 P2",-0.1068,-0.209000000000001,"ymptx",0
5638,"20200526 P1",0.4875,0.9761,"DMSO",100
5639,"20200205 P2",-0.1704,-0.5714,"DMSO",0
5639,"20200205 P2",-0.1704,-0.5714,"PTx",0
5639,"20200205 P2",-0.1704,-0.5714,"YM",0
5639,"20200205 P2",-0.1704,-0.5714,"ymptx",0
5640,"20200205 P2",-0.2335,-0.0759999999999996,"DMSO",0
5640,"20200205 P2",-0.2335,-0.0759999999999996,"PTx",0
5640,"20200205 P2",-0.2335,-0.0759999999999996,"YM",0
5640,"20200205 P2",-0.2335,-0.0759999999999996,"ymptx",0
5643,"20200205 P2",-0.0825,-0.0597999999999999,"DMSO",0
5643,"20200205 P2",-0.0825,-0.0597999999999999,"PTx",0
5643,"20200205 P2",-0.0825,-0.0597999999999999,"YM",0
5643,"20200205 P2",-0.0825,-0.0597999999999999,"ymptx",0
5644,"20200205 P2",-0.1088,0.3105,"DMSO",0
5644,"20200205 P2",-0.1088,0.3105,"PTx",0
5644,"20200205 P2",-0.1088,0.3105,"YM",0
5644,"20200205 P2",-0.1088,0.3105,"ymptx",0
5644,"20200526 P1",0.0575999999999994,0.834,"DMSO",100
5645,"20200205 P2",-0.2015,-1.0419,"DMSO",0
5645,"20200205 P2",-0.2015,-1.0419,"PTx",0
5645,"20200205 P2",-0.2015,-1.0419,"YM",0
5645,"20200205 P2",-0.2015,-1.0419,"ymptx",0
5648,"20200205 P2",0.321699999999999,1.3342,"DMSO",0
5648,"20200205 P2",0.321699999999999,1.3342,"PTx",0
5648,"20200205 P2",0.321699999999999,1.3342,"YM",0
5648,"20200205 P2",0.321699999999999,1.3342,"ymptx",0
5648,"20200526 P1",0.7693,0.6727,"DMSO",100
5649,"20200205 P2",-0.2853,-0.3234,"DMSO",0
5649,"20200205 P2",-0.2853,-0.3234,"PTx",0
5649,"20200205 P2",-0.2853,-0.3234,"YM",0
5649,"20200205 P2",-0.2853,-0.3234,"ymptx",0
5649,"20200526 P1",0.3775,1.8993,"DMSO",100
5650,"20200526 P1",0.7928,1.1128,"DMSO",100
5651,"20200205 P2",-0.2391,-0.5331,"DMSO",0
5651,"20200205 P2",-0.2391,-0.5331,"PTx",0
5651,"20200205 P2",-0.2391,-0.5331,"YM",0
5651,"20200205 P2",-0.2391,-0.5331,"ymptx",0
5651,"20200526 P1",1.2798,0.6901,"DMSO",100
5653,"20200205 P2",-0.1856,-0.026199999999999,"DMSO",0
5653,"20200205 P2",-0.1856,-0.026199999999999,"PTx",0
5653,"20200205 P2",-0.1856,-0.026199999999999,"YM",0
5653,"20200205 P2",-0.1856,-0.026199999999999,"ymptx",0
5653,"20200526 P1",0.7411,0.913999999999999,"DMSO",100
5655,"20200526 P1",0.9052,0.240600000000001,"DMSO",100
5656,"20200205 P2",-0.2817,-0.285500000000001,"DMSO",0
5656,"20200205 P2",-0.2817,-0.285500000000001,"PTx",0
5656,"20200205 P2",-0.2817,-0.285500000000001,"YM",0
5656,"20200205 P2",-0.2817,-0.285500000000001,"ymptx",0
5656,"20200526 P1",0.773,3.1094,"DMSO",100
5657,"20200205 P2",-0.1616,0.4079,"DMSO",0
5657,"20200205 P2",-0.1616,0.4079,"PTx",0
5657,"20200205 P2",-0.1616,0.4079,"YM",0
5657,"20200205 P2",-0.1616,0.4079,"ymptx",0
5658,"20200526 P1",0.247199999999999,1.1667,"DMSO",100
5660,"20200205 P2",-0.2289,-0.378300000000001,"DMSO",0
5660,"20200205 P2",-0.2289,-0.378300000000001,"PTx",0
5660,"20200205 P2",-0.2289,-0.378300000000001,"YM",0
5660,"20200205 P2",-0.2289,-0.378300000000001,"ymptx",0
5661,"20200205 P2",-0.2981,-0.212,"DMSO",0
5661,"20200205 P2",-0.2981,-0.212,"PTx",0
5661,"20200205 P2",-0.2981,-0.212,"YM",0
5661,"20200205 P2",-0.2981,-0.212,"ymptx",0
5661,"20200526 P1",1.2234,1.608,"DMSO",100
5662,"20200205 P2",-0.2913,-1.057,"DMSO",0
5662,"20200205 P2",-0.2913,-1.057,"PTx",0
5662,"20200205 P2",-0.2913,-1.057,"YM",0
5662,"20200205 P2",-0.2913,-1.057,"ymptx",0
5662,"20200526 P1",0.5721,0.3258,"DMSO",100
5664,"20200526 P1",1.099,1.0769,"DMSO",100
5665,"20200205 P2",0.2491,0.7651,"DMSO",0
5665,"20200205 P2",0.2491,0.7651,"PTx",0
5665,"20200205 P2",0.2491,0.7651,"YM",0
5665,"20200205 P2",0.2491,0.7651,"ymptx",0
5666,"20200205 P2",-0.3365,-0.3075,"DMSO",0
5666,"20200205 P2",-0.3365,-0.3075,"PTx",0
5666,"20200205 P2",-0.3365,-0.3075,"YM",0
5666,"20200205 P2",-0.3365,-0.3075,"ymptx",0
5667,"20200205 P2",-0.4517,0.0278000000000009,"DMSO",0
5667,"20200205 P2",-0.4517,0.0278000000000009,"PTx",0
5667,"20200205 P2",-0.4517,0.0278000000000009,"YM",0
5667,"20200205 P2",-0.4517,0.0278000000000009,"ymptx",0
5668,"20200205 P2",-0.3166,0.0395000000000009,"DMSO",0
5668,"20200205 P2",-0.3166,0.0395000000000009,"PTx",0
5668,"20200205 P2",-0.3166,0.0395000000000009,"YM",0
5668,"20200205 P2",-0.3166,0.0395000000000009,"ymptx",0
5668,"20200526 P1",-0.350100000000001,-0.169100000000001,"DMSO",100
5669,"20200205 P2",-0.127,0.353,"DMSO",0
5669,"20200205 P2",-0.127,0.353,"PTx",0
5669,"20200205 P2",-0.127,0.353,"YM",0
5669,"20200205 P2",-0.127,0.353,"ymptx",0
5669,"20200526 P1",-0.0739000000000003,-0.437400000000001,"DMSO",100
5670,"20200205 P2",-0.2666,-0.0923999999999998,"DMSO",0
5670,"20200205 P2",-0.2666,-0.0923999999999998,"PTx",0
5670,"20200205 P2",-0.2666,-0.0923999999999998,"YM",0
5670,"20200205 P2",-0.2666,-0.0923999999999998,"ymptx",0
5670,"20200526 P1",0.8173,1.5816,"DMSO",100
5671,"20200526 P1",0.9383,1.6942,"DMSO",100
5673,"20200205 P2",-0.2244,-0.2079,"DMSO",0
5673,"20200205 P2",-0.2244,-0.2079,"PTx",0
5673,"20200205 P2",-0.2244,-0.2079,"YM",0
5673,"20200205 P2",-0.2244,-0.2079,"ymptx",0
5674,"20200205 P2",-0.3908,-0.0796999999999997,"DMSO",0
5674,"20200205 P2",-0.3908,-0.0796999999999997,"PTx",0
5674,"20200205 P2",-0.3908,-0.0796999999999997,"YM",0
5674,"20200205 P2",-0.3908,-0.0796999999999997,"ymptx",0
5674,"20200526 P1",1.178,0.901,"DMSO",100
5675,"20200205 P2",-0.7031,-0.3809,"DMSO",0
5675,"20200205 P2",-0.7031,-0.3809,"PTx",0
5675,"20200205 P2",-0.7031,-0.3809,"YM",0
5675,"20200205 P2",-0.7031,-0.3809,"ymptx",0
5676,"20200205 P2",-0.3764,-0.0773000000000005,"DMSO",0
5676,"20200205 P2",-0.3764,-0.0773000000000005,"PTx",0
5676,"20200205 P2",-0.3764,-0.0773000000000005,"YM",0
5676,"20200205 P2",-0.3764,-0.0773000000000005,"ymptx",0
5676,"20200526 P1",0.7558,0.9112,"DMSO",100
5677,"20200205 P2",-0.2491,-0.205700000000001,"DMSO",0
5677,"20200205 P2",-0.2491,-0.205700000000001,"PTx",0
5677,"20200205 P2",-0.2491,-0.205700000000001,"YM",0
5677,"20200205 P2",-0.2491,-0.205700000000001,"ymptx",0
5678,"20200205 P2",-0.178100000000001,-0.227099999999999,"DMSO",0
5678,"20200205 P2",-0.178100000000001,-0.227099999999999,"PTx",0
5678,"20200205 P2",-0.178100000000001,-0.227099999999999,"YM",0
5678,"20200205 P2",-0.178100000000001,-0.227099999999999,"ymptx",0
5678,"20200526 P1",1.8515,2.6966,"DMSO",100
5679,"20200205 P2",0.281199999999999,-0.226699999999999,"DMSO",0
5679,"20200205 P2",0.281199999999999,-0.226699999999999,"PTx",0
5679,"20200205 P2",0.281199999999999,-0.226699999999999,"YM",0
5679,"20200205 P2",0.281199999999999,-0.226699999999999,"ymptx",0
5679,"20200526 P1",0.6613,0.7623,"DMSO",100
5680,"20200526 P1",0.7073,0.3276,"DMSO",100
5681,"20200205 P2",-0.2039,0.2685,"DMSO",0
5681,"20200205 P2",-0.2039,0.2685,"PTx",0
5681,"20200205 P2",-0.2039,0.2685,"YM",0
5681,"20200205 P2",-0.2039,0.2685,"ymptx",0
5681,"20200526 P1",0.216699999999999,-0.6344,"DMSO",100
5682,"20200205 P2",-0.3899,-0.3468,"DMSO",0
5682,"20200205 P2",-0.3899,-0.3468,"PTx",0
5682,"20200205 P2",-0.3899,-0.3468,"YM",0
5682,"20200205 P2",-0.3899,-0.3468,"ymptx",0
5682,"20200526 P1",0.0493999999999994,-0.1921,"DMSO",100
5683,"20200205 P2",-0.422400000000001,0.3755,"DMSO",0
5683,"20200205 P2",-0.422400000000001,0.3755,"PTx",0
5683,"20200205 P2",-0.422400000000001,0.3755,"YM",0
5683,"20200205 P2",-0.422400000000001,0.3755,"ymptx",0
5683,"20200526 P1",0.5251,1.4526,"DMSO",100
5684,"20200205 P2",-0.495,0.152999999999999,"DMSO",0
5684,"20200205 P2",-0.495,0.152999999999999,"PTx",0
5684,"20200205 P2",-0.495,0.152999999999999,"YM",0
5684,"20200205 P2",-0.495,0.152999999999999,"ymptx",0
5684,"20200526 P1",0.2301,-0.141,"DMSO",100
5685,"20200205 P2",0.1151,-0.406899999999999,"DMSO",0
5685,"20200205 P2",0.1151,-0.406899999999999,"PTx",0
5685,"20200205 P2",0.1151,-0.406899999999999,"YM",0
5685,"20200205 P2",0.1151,-0.406899999999999,"ymptx",0
5685,"20200526 P1",0.1375,-1.5618,"DMSO",100
5686,"20200205 P2",-0.5734,-0.4401,"DMSO",0
5686,"20200205 P2",-0.5734,-0.4401,"PTx",0
5686,"20200205 P2",-0.5734,-0.4401,"YM",0
5686,"20200205 P2",-0.5734,-0.4401,"ymptx",0
5689,"20200205 P2",-0.1629,0.0793000000000001,"DMSO",0
5689,"20200205 P2",-0.1629,0.0793000000000001,"PTx",0
5689,"20200205 P2",-0.1629,0.0793000000000001,"YM",0
5689,"20200205 P2",-0.1629,0.0793000000000001,"ymptx",0
5689,"20200526 P1",-0.3968,1.7215,"DMSO",100
5690,"20200205 P2",-0.554,0.1066,"DMSO",0
5690,"20200205 P2",-0.554,0.1066,"PTx",0
5690,"20200205 P2",-0.554,0.1066,"YM",0
5690,"20200205 P2",-0.554,0.1066,"ymptx",0
5690,"20200526 P1",-0.177299999999999,0.1837,"DMSO",100
5691,"20200205 P2",-0.312,-0.1817,"DMSO",0
5691,"20200205 P2",-0.312,-0.1817,"PTx",0
5691,"20200205 P2",-0.312,-0.1817,"YM",0
5691,"20200205 P2",-0.312,-0.1817,"ymptx",0
